match_key,bet_type_name,bet_type_id,outcome_short_name,odds
05bb90f58555a202,Score exact,30081,3-0,21.97
05bb90f58555a202,Score exact,30081,3-1,14.85
05bb90f58555a202,Score exact,30081,3-2,22.23
05bb90f58555a202,Score exact,30081,3-3,90.98
05bb90f58555a202,Score exact,30081,4-0,51.93
05bb90f58555a202,Score exact,30081,4-1,36.51
05bb90f58555a202,Score exact,30081,4-2,98.45
05bb90f58555a202,Score exact,30081,5-0,100.0
05bb90f58555a202,Score exact,30081,5-1,100.0
05bb90f58555a202,Score exact,30081,6-0,100.0
05bb90f58555a202,Mi-tps CS,30082,0-0,3.29
05bb90f58555a202,Mi-tps CS,30082,0-1,6.49
05bb90f58555a202,Mi-tps CS,30082,0-2,14.81
05bb90f58555a202,Mi-tps CS,30082,0-3,50.7
05bb90f58555a202,Mi-tps CS,30082,1-0,5.81
05bb90f58555a202,Mi-tps CS,30082,1-1,5.1
05bb90f58555a202,Mi-tps CS,30082,1-2,17.45
05bb90f58555a202,Mi-tps CS,30082,2-0,11.67
05bb90f58555a202,Mi-tps CS,30082,2-1,15.36
05bb90f58555a202,Mi-tps CS,30082,3-0,35.16
05bb90f58555a202,+/-,30087,> 0.5,0.99
05bb90f58555a202,+/-,30087,< 0.5,19.98
05bb90f58555a202,+/-,30087,> 1.5,1.13
05bb90f58555a202,+/-,30087,< 1.5,5.79
05bb90f58555a202,+/-,30087,> 2.5,1.52
05bb90f58555a202,+/-,30087,< 2.5,2.49
05bb90f58555a202,+/-,30087,> 3.5,2.61
05bb90f58555a202,+/-,30087,< 3.5,1.48
05bb90f58555a202,HT/FT,30089,1/1,3.67
05bb90f58555a202,HT/FT,30089,1/X,20.83
05bb90f58555a202,HT/FT,30089,1/2,45.73
05bb90f58555a202,HT/FT,30089,X/1,5.64
05bb90f58555a202,HT/FT,30089,X/X,5.59
05bb90f58555a202,HT/FT,30089,X/2,7.65
05bb90f58555a202,HT/FT,30089,2/1,31.33
05bb90f58555a202,HT/FT,30089,2/X,18.82
05bb90f58555a202,HT/FT,30089,2/2,4.86
05bb90f58555a202,Total de buts,30090,0,18.91
05bb90f58555a202,Total de buts,30090,1,7.72
05bb90f58555a202,Total de buts,30090,2,4.14
05bb90f58555a202,Total de buts,30090,3,3.43
05bb90f58555a202,Total de buts,30090,4,4.32
05bb90f58555a202,Total de buts,30090,5,7.38
05bb90f58555a202,Total de buts,30090,6,26.31
