match_key,minute,scoring_team,home_score_after,away_score_after
ef8d09ee8b88f6c5,44,Home,2.0,1.0
ef8d09ee8b88f6c5,46,Away,2.0,2.0
ef8d09ee8b88f6c5,57,Away,2.0,3.0
ef8d09ee8b88f6c5,84,Home,3.0,3.0
d0cdcc202b02e54e,4,Away,0.0,1.0
d0cdcc202b02e54e,20,Away,0.0,2.0
d0cdcc202b02e54e,75,Home,1.0,2.0
d0cdcc202b02e54e,90,Away,1.0,3.0
62313c923f9dc5e3,47,Away,0.0,1.0
62313c923f9dc5e3,63,Home,1.0,1.0
4d6cb242eb93890f,26,Home,1.0,0.0
4d6cb242eb93890f,34,Home,2.0,0.0
4d6cb242eb93890f,70,Away,2.0,1.0
ccd9b888c9328274,40,Home,1.0,0.0
ccd9b888c9328274,45,Home,2.0,0.0
ccd9b888c9328274,50,Home,3.0,0.0
92160417e8b91882,79,Away,0.0,1.0
f606362626db9ed3,16,Away,0.0,1.0
9b05f1b3df83d154,46,Away,0.0,1.0
9b05f1b3df83d154,76,Away,0.0,2.0
9b05f1b3df83d154,87,Away,0.0,3.0
19a659a846955366,31,Away,0.0,1.0
19a659a846955366,45,Home,1.0,1.0
19a659a846955366,49,Away,1.0,2.0
19a659a846955366,58,Home,2.0,2.0
19a659a846955366,70,Away,2.0,3.0
d3f5ee2ca58cfe56,27,Home,1.0,0.0
d3f5ee2ca58cfe56,44,Away,1.0,1.0
b7288a80fd8c704d,23,Home,1.0,0.0
b7288a80fd8c704d,34,Home,2.0,0.0
b7288a80fd8c704d,73,Away,2.0,1.0
b7288a80fd8c704d,82,Away,2.0,2.0
931ad8db6dde60b0,22,Home,1.0,0.0
931ad8db6dde60b0,37,Home,2.0,0.0
931ad8db6dde60b0,77,Home,3.0,0.0
931ad8db6dde60b0,89,Home,4.0,0.0
03bbef6036d8a07f,1,Home,1.0,0.0
03bbef6036d8a07f,6,Away,1.0,1.0
10fc63e2ad659321,10,Home,1.0,0.0
10fc63e2ad659321,23,Away,1.0,1.0
10fc63e2ad659321,29,Away,1.0,2.0
10fc63e2ad659321,52,Away,1.0,3.0
10fc63e2ad659321,52,Away,1.0,4.0
b69d683170b0ac4f,23,Home,1.0,0.0
b69d683170b0ac4f,34,Away,1.0,1.0
58f8b275db5e6f10,21,Home,1.0,0.0
679bb257de63b49a,24,Home,1.0,0.0
85e82ea226d5d660,30,Away,0.0,1.0
85e82ea226d5d660,55,Home,1.0,1.0
d2072ba206362509,40,Home,1.0,0.0
d2072ba206362509,41,Away,1.0,1.0
d2072ba206362509,65,Home,2.0,1.0
409ed1a2ed04a6bd,41,Away,0.0,1.0
409ed1a2ed04a6bd,43,Away,0.0,2.0
409ed1a2ed04a6bd,45,Away,0.0,3.0
409ed1a2ed04a6bd,71,Home,1.0,3.0
409ed1a2ed04a6bd,79,Away,1.0,4.0
c3e5b3a933d97edd,29,Home,1.0,0.0
c3e5b3a933d97edd,33,Home,2.0,0.0
c3e5b3a933d97edd,78,Home,3.0,0.0
515ad777a001bde1,25,Away,0.0,1.0
515ad777a001bde1,31,Home,1.0,1.0
515ad777a001bde1,59,Away,1.0,2.0
515ad777a001bde1,61,Away,1.0,3.0
515ad777a001bde1,64,Home,2.0,3.0
5655338baf8f4d24,18,Home,1.0,0.0
5655338baf8f4d24,29,Home,2.0,0.0
5655338baf8f4d24,37,Away,2.0,1.0
5655338baf8f4d24,65,Away,2.0,2.0
63c61a1598938cba,19,Away,0.0,1.0
0a6820bb3eb3014c,52,Away,0.0,1.0
0a6820bb3eb3014c,63,Home,1.0,1.0
