match_key,bet_type_name,bet_type_id,outcome_short_name,odds
2a2bb4851b348f8c,Mi-tps CS,30082,0-1,4.23
2a2bb4851b348f8c,Mi-tps CS,30082,0-2,5.6
2a2bb4851b348f8c,Mi-tps CS,30082,0-3,11.12
2a2bb4851b348f8c,Mi-tps CS,30082,1-0,12.16
2a2bb4851b348f8c,Mi-tps CS,30082,1-1,6.92
2a2bb4851b348f8c,Mi-tps CS,30082,1-2,13.74
2a2bb4851b348f8c,Mi-tps CS,30082,2-0,54.25
2a2bb4851b348f8c,Mi-tps CS,30082,2-1,46.3
2a2bb4851b348f8c,Mi-tps CS,30082,3-0,100.0
2a2bb4851b348f8c,+/-,30087,> 0.5,0.99
2a2bb4851b348f8c,+/-,30087,< 0.5,19.84
2a2bb4851b348f8c,+/-,30087,> 1.5,1.12
2a2bb4851b348f8c,+/-,30087,< 1.5,5.95
2a2bb4851b348f8c,+/-,30087,> 2.5,1.48
2a2bb4851b348f8c,+/-,30087,< 2.5,2.59
2a2bb4851b348f8c,+/-,30087,> 3.5,2.49
2a2bb4851b348f8c,+/-,30087,< 3.5,1.52
2a2bb4851b348f8c,HT/FT,30089,1/1,17.31
2a2bb4851b348f8c,HT/FT,30089,1/X,33.11
2a2bb4851b348f8c,HT/FT,30089,1/2,29.59
2a2bb4851b348f8c,HT/FT,30089,X/1,20.44
2a2bb4851b348f8c,HT/FT,30089,X/X,7.32
2a2bb4851b348f8c,HT/FT,30089,X/2,4.0
2a2bb4851b348f8c,HT/FT,30089,2/1,100.0
2a2bb4851b348f8c,HT/FT,30089,2/X,32.63
2a2bb4851b348f8c,HT/FT,30089,2/2,1.91
2a2bb4851b348f8c,Total de buts,30090,0,18.77
2a2bb4851b348f8c,Total de buts,30090,1,8.05
2a2bb4851b348f8c,Total de buts,30090,2,4.35
2a2bb4851b348f8c,Total de buts,30090,3,3.47
2a2bb4851b348f8c,Total de buts,30090,4,4.31
2a2bb4851b348f8c,Total de buts,30090,5,6.87
2a2bb4851b348f8c,Total de buts,30090,6,21.47
2a2bb4851b348f8c,G/NG,30091,Oui,1.92
2a2bb4851b348f8c,G/NG,30091,Non,1.85
2a2bb4851b348f8c,Les deux équipes marquent / 1ère mi temps,30092,Oui,4.54
2a2bb4851b348f8c,Les deux équipes marquent / 1ère mi temps,30092,Non,1.19
2a2bb4851b348f8c,1X2 & Total,30093,1 / > 1.5,12.59
2a2bb4851b348f8c,1X2 & Total,30093,X / > 1.5,7.06
2a2bb4851b348f8c,1X2 & Total,30093,2 / > 1.5,1.42
2a2bb4851b348f8c,1X2 & Total,30093,1 / < 1.5,30.62
2a2bb4851b348f8c,1X2 & Total,30093,X / < 1.5,19.12
2a2bb4851b348f8c,1X2 & Total,30093,2 / < 1.5,11.19
2a2bb4851b348f8c,1X2 & Total,30093,1 / > 2.5,15.2
2a2bb4851b348f8c,1X2 & Total,30093,X / > 2.5,19.78
2a2bb4851b348f8c,1X2 & Total,30093,2 / > 2.5,1.71
2a2bb4851b348f8c,1X2 & Total,30093,1 / < 2.5,21.6
2a2bb4851b348f8c,1X2 & Total,30093,X / < 2.5,6.98
2a2bb4851b348f8c,1X2 & Total,30093,2 / < 2.5,4.75
2a2bb4851b348f8c,1X2 & Total,30093,1 / > 3.5,41.9
2a2bb4851b348f8c,1X2 & Total,30093,X / > 3.5,19.78
2a2bb4851b348f8c,1X2 & Total,30093,2 / > 3.5,2.92
2a2bb4851b348f8c,1X2 & Total,30093,1 / < 3.5,11.34
2a2bb4851b348f8c,1X2 & Total,30093,X / < 3.5,6.98
2a2bb4851b348f8c,1X2 & Total,30093,2 / < 3.5,2.21
2a2bb4851b348f8c,1X2 & G/NG,30094,1 gagne et les deux équipes marquent,16.18
2a2bb4851b348f8c,1X2 & G/NG,30094,1 gagne et seulement  1  marque,19.12
2a2bb4851b348f8c,1X2 & G/NG,30094,X et les deux équipes marquent,6.94
2a2bb4851b348f8c,1X2 & G/NG,30094,X et aucun but,18.77
2a2bb4851b348f8c,1X2 & G/NG,30094,2 gagne et les deux équipes marquent,2.91
2a2bb4851b348f8c,1X2 & G/NG,30094,2 gagne et seulement 2 marque,2.15
2a2bb4851b348f8c,Total equipe domicile,30095,> 0.5,1.76
2a2bb4851b348f8c,Total equipe domicile,30095,< 0.5,2.04
2a2bb4851b348f8c,Total equipe domicile,30095,> 1.5,5.89
2a2bb4851b348f8c,Total equipe domicile,30095,< 1.5,1.12
2a2bb4851b348f8c,Total equipe domicile,30095,> 2.5,31.96
2a2bb4851b348f8c,Total equipe domicile,30095,< 2.5,0.97
2a2bb4851b348f8c,Total equipe domicile,30095,> 3.5,100.0
2a2bb4851b348f8c,Total equipe domicile,30095,< 3.5,0.95
2a2bb4851b348f8c,Total equipe extérieur,30096,> 0.5,1.04
2a2bb4851b348f8c,Total equipe extérieur,30096,< 0.5,10.01
